D1	D2	D3	D4	D5	D6	D7	C1	D8	C2	D9	D10	D11	D12	D13	D14	D15	C3	D16	D17	C4	D18	C5	D19	D20	D21	D22	C6	C7	C8	C9	D23	C10	D24	C11	C12	C13	C14	C15	C16	D25	C17	C18	C19	D26	D27	C20	C21	C22	D28	D29	C23	C24	D30	D31	D32	D33	D34	C25	C26	C27	C28	D35	D36	C29	C30	C31	C32	D37	D38	D39	D40	D41	D42	C33	D43	D44	D45	D46	D47	D48	D49	D50	D51	D52	D53	D54	C34	C35	D55	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63	C64	C65	D56	C66	C67	D57	D58	D59	D60	D61	C68	D62	D63	D64	D65	D66	C69	D67	D68	D69	D70	D71	D72	D73	D74	D75	D76	D77	D78	D79	D80	D81	C70	D82	D83	D84	C71	D85	C72	D86	D87	D88	D89	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	D90	D91	D92
KRT14	13.9346078134079	14.0833225005167	13.0714613569603	14.1115725867436	13.7568789122613	12.8457103587455	13.1508612536615	12.3811658707563	13.5893659262546	13.2079340196802	12.3027494347925	12.4076541486708	12.1251499640672	14.0809081927476	13.760925942958	14.0412146571299	13.7465894770424	11.8530291774216	13.5684899781112	12.8661792119462	12.6675954646841	13.6317098948453	13.017461077851	12.6283717174662	12.768363616474	12.9694440840858	13.0860073124089	11.7693349610731	12.7769566751828	11.5399206786581	12.1762884852847	13.6106086018579	12.3999534454246	14.169645624426	11.7245066055203	12.3745855302423	12.5122770176361	11.9035565250005	12.4936821053212	11.7691832767907	13.5184849789649	12.0334708381992	12.5164532624419	12.1859869919426	13.4337754147841	13.1922132790903	12.4284829221945	12.2635473824403	12.1852787205622	12.8024291222458	12.166283929976	12.0722679551789	12.3727029382126	12.4448148314183	12.7669708836459	12.3384063074387	13.2826222386062	12.986995169587	12.2433343732013	12.4716470206043	12.4706468007164	12.4817462123881	13.2878270692463	13.6556880202159	12.363474180794	12.6147528575002	12.1210008262477	12.6578284392252	12.8651190669561	13.0928628289929	13.5674638071887	12.2434159002906	11.9995744549191	13.7001855551389	12.3044870849152	12.8538978210795	13.8550478326124	13.172125717537	13.0341709991557	13.331098043698	13.0165915538248	13.4782866604274	13.1918940144769	14.0036202428512	12.262170032729	13.3531657138703	13.8152760103953	12.1074822428978	12.5448079874954	14.0514347267757	12.5965683207231	12.2627617027154	12.7953570477674	12.733592665606	13.1000052244227	12.3248792179919	12.3854237568286	12.2716240965145	12.4023848370207	13.004160938116	12.2625450299079	12.3914852716283	12.6885661373387	12.866952204189	12.8968316973823	12.9582895264511	13.2470102622696	13.5656535776241	12.590322952673	12.9667557929296	12.4119097395696	12.5513376884233	12.6351385682818	12.6772245660994	12.5800286225984	12.9202914390713	13.0122217360923	12.8213253615997	12.8636299342367	12.6377241205007	12.5954383898461	12.2964399127523	12.7558258253706	12.7227767988769	13.7084586385369	13.4840041615932	12.6171140948936	12.3218266518259	13.0073884212095	13.6180880075102	13.5444368449229	14.1291223149536	13.5520137567128	12.4944998658239	12.8660993102117	13.4892118756458	13.4530688020866	12.930279955869	12.915890393158	13.2992296300261	12.932924480785	13.2619312405855	13.597783365896	13.2441830409022	11.9916887100414	13.102876253744	13.1616798770119	12.7834259594395	12.8005867024429	13.325875589281	13.5534113853951	13.6029508507534	13.4016775263114	13.9897450186719	13.0918897108231	13.47267599088	13.5451007050262	12.9692296512086	13.1521092487888	12.7453959670792	12.9185655016632	13.2576877836418	12.8393449400814	12.829564188458	12.8888098274338	13.0096930522385	13.1672257213893	13.5075026779476	13.7474103737908	12.7436087922825	13.4408895364528	13.7546311672525	13.3734103197221	13.6122816497233
SPRR2A	13.2983306846935	12.9300485301715	11.7491483185899	11.3660352861331	13.0844797254299	12.6249959938925	12.0977437784128	6.5278288399948	12.2024238438083	9.67129514187688	12.4047136980984	12.1203930915718	12.5262070026635	12.487666719169	13.301708382442	12.2379338160174	12.8129518039607	6.27627332094746	12.7437947397707	11.8916314528925	7.03432578003588	12.4252061978637	6.21761848535105	12.7478558318954	12.6577813330281	13.1215045401177	12.1486310121924	5.29660423908893	6.54505713310675	5.71036563852617	5.50953750411389	12.730503041125	4.98568257727071	9.23715736776509	5.01395349645676	6.11088519872131	5.94876435612381	7.21121666465831	5.84997424719933	6.12097394361166	12.5431519592601	5.04636009064731	6.43391087143794	5.62924003395155	12.6790533857384	12.2500926000539	7.48863550700825	7.09812685543422	7.60846183062925	12.8324300026945	12.8940964249147	5.92756465259102	5.9424206684638	11.594035289366	11.5009668280643	11.2717390511556	11.9809853060759	12.2400468406135	5.44701708394663	6.64300474850072	6.2156591845419	5.9696570462691	13.0697174367077	12.6982364961698	5.61859106247932	6.15463586237849	5.45434042475248	5.42327561699977	12.5229674079243	11.9325384729521	11.6965907250443	12.2586779120244	11.977790072164	12.2050295550059	5.96492995629172	12.3219723331	12.7180670286986	12.4333556661054	12.4321644745706	12.652097221281	12.3571890859843	13.0074479915949	12.1085463453276	12.593482630643	12.8675887931454	12.8171925350021	12.4493715338286	5.39272956248757	8.05895500228991	11.7366023386905	4.44579290479732	5.53549312547653	7.53879421306859	6.41844297095788	6.28349586260352	6.74871615101117	6.33279742807573	6.46672499291158	5.30713704220492	5.51809445801586	5.54052329643822	7.65232156508382	5.85077442472757	5.92701938500464	7.15894287064003	6.04989210185101	6.50105692365951	5.61152651702755	5.97466696765701	6.15779155042953	7.09405656646824	6.95337001454651	7.24024753635049	6.54772743362113	7.1725575203645	6.80047285074534	6.54077124608924	5.80915716469159	5.45022149589718	6.91347587305838	12.346966858828	6.42342690192203	6.88358416198262	11.5912778250378	12.8172501053625	10.9459478136969	12.0408126545708	12.302311624487	5.42112229020208	12.5571422425222	12.2309141852743	11.5316309861867	12.0768132593486	11.5573315841248	6.89548440109048	11.8495560091215	13.0632492875657	11.0124283022347	12.2957204420658	12.3417714812342	12.6530499376283	11.4107099746038	12.8250295215147	13.0171175775386	10.8609185817549	12.1433341028453	12.3972096123713	12.4549207628477	12.4324408977607	12.655083445198	7.1393773999568	12.9661842164242	12.4608784549873	12.6454656999733	5.90096338684281	12.5887211932721	5.1902592781845	12.3649928470419	13.0960606878683	13.9220346467797	11.8552597741488	7.66887080537553	6.72324454181562	5.4392241805446	6.57541822933095	7.39091698560162	7.21376525276319	7.31174831500496	7.41318786108004	5.57806317223957	7.67608401273605	12.9279653225263	12.9128586561856	12.673010434168
PI3	13.0386297698889	12.8109236302722	11.3341660011293	11.3981958981682	13.4620004116883	11.3074216942336	11.5938966778038	2.62725662692733	12.8059233918872	8.53725723433736	12.7645906938835	11.5779140509125	12.4857349871667	13.4911046293932	13.7967967641502	11.2555986876832	12.4979790399308	2.00108161572545	13.364822452967	12.982153480623	3.40884770162469	12.6300782424918	2.89801481906676	12.8304664825159	12.3538674415283	12.5698584557526	12.6140539036376	3.11136523092765	3.18142064028014	4.42847742617198	3.13783137173246	12.5452584460944	2.38874060478726	9.56505827309338	2.24214516084958	2.16575118401426	1.40053792958373	3.87430516598223	1.61823865559545	2.10265813136374	11.8202595531947	2.83430670296291	0.961252884058208	2.74286855102444	12.6432183324956	12.5564768364486	5.98032240265369	2.87479696589867	4.54714131706254	12.2012043945599	11.1912430878104	3.82089374922857	2.26933242973416	11.7737532519139	10.574177214281	11.2154292530163	12.3376308212542	13.0463195013172	1.64846544302731	1.94485844580754	2.58988330717863	1.38072944850355	13.0746402304928	12.298631684015	1.56510969653183	2.35021433796647	2.13586316536868	2.57313211780203	11.8025926983097	11.7994771250269	10.8150918451805	11.3527055668799	10.9746476106919	12.2441140476621	1.88088139723765	10.5712492238371	13.3836772956825	10.9601380836091	12.7720889547405	12.8761213022695	12.5151878074906	12.9345913205801	12.4813791729191	13.3952398363582	12.7866715003008	11.975854056826	12.4130759714445	2.09996841715489	5.06935846322382	11.9718628801351	2.00324241748868	2.68571593599065	3.28688114778816	2.42572783804503	3.0574502721839	2.8011586560937	3.00522031341134	2.52907129982911	1.88322978903273	0.989865622866287	1.59884157813329	4.19975085671584	1.67897330785417	3.47144761637739	2.62269612816767	2.16928366111573	3.50207595604579	0.601221085584946	1.59645813955899	3.0681548560643	3.59275601044103	2.18650055764449	1.84358192315399	2.59167941693574	1.48233202074738	2.7868054329789	3.09389816258555	1.94560770318137	2.22249546730206	1.82497146545623	12.4314111548797	3.72922645499115	2.70553562852121	11.9073582685812	12.3187119803495	9.13009430475216	11.8145640415877	11.5321016534528	2.39149278998072	12.3025289754985	11.8859887715861	11.2354703871874	10.6154484841529	11.5693282638743	3.85199883711245	11.5735425788439	12.1251325244446	8.47135412821851	11.8266783716639	11.9091351698884	13.1017858042519	11.512756262252	11.533300040908	13.0421478947114	11.1746723150172	12.1597483745747	12.2713477594361	12.3459776091956	12.2179937345068	12.167794765526	2.9783787011927	12.6326805953638	12.443219675036	13.0280234525916	3.08082818459605	13.4253204293262	2.69443450387353	12.4503957587753	10.021439473081	12.9514083952629	12.004011140947	2.69621643405639	1.91073266190291	2.16703672211749	3.71314590249026	2.97526332167849	3.43442807108808	1.95939923477212	2.44599149091444	2.68189898322411	2.01328358681842	13.1905745838346	12.6263601915205	12.0117377700903
CNFN	11.7971293325967	13.4976456694802	10.3975655443954	9.94723365745908	11.6334784372104	10.0118506110337	10.1555057563341	7.33524295107612	11.023653873921	7.87881115525425	9.68298756325078	10.0490425928	10.0252461682419	11.1627752410112	11.7608259629465	10.4056148362731	10.9247561008453	6.95057339299043	11.0873660395304	10.5316987210593	7.39462560491141	10.7346630536133	7.61165929598803	10.242870414214	10.384124297477	11.027408429729	10.0675069642718	6.80878402783673	7.0701960968657	6.68418756065435	7.49611077286775	11.2722454427458	7.6990726719951	9.39178060601317	6.51276416191136	7.04378193705083	7.48159764202406	7.3502408630531	7.60309218933717	6.76096605773007	10.8581216821267	7.15165590317783	7.69742633458525	7.39123499553712	11.0673402396502	10.7177218278371	8.37915739685514	7.26640239542215	7.54142191124622	11.0405116570374	10.4249283848757	7.5528074051893	7.68484678345171	9.8249332903364	9.78897112877888	9.34287026495734	10.196373440928	10.0470339113175	7.44900003394046	7.70154212622388	7.7394194689751	7.5443694639752	11.3725533129115	11.3678821043652	7.74969515405579	7.77843857959362	7.32636656447111	7.77861598557923	10.9173004651224	10.4399440931892	10.0716862578885	10.010375646295	9.2490494368874	10.3242773232273	7.36744969877306	10.3021168090258	10.9349520926886	11.3229196069347	10.6080246748163	11.0721828597378	10.790768780328	11.3633244166571	10.6614743874057	10.9896527851317	10.4261630495046	10.9862985758805	10.9472387722291	6.75372486281012	9.25614970551297	10.2216741153278	7.28587379208419	7.36923090100343	8.05501122673248	7.85282909695254	7.59905738278775	7.47881814659372	7.33013707443093	7.13223751445247	7.17644246029515	6.71207297013477	6.85826701837569	8.03979640762003	7.67966306385948	7.9456954813132	7.86226540111786	7.1704659106685	7.32326197097756	7.72215859930939	8.16840135238727	7.95769989589565	8.15305542609238	8.27413583934256	8.22353356676197	8.16532409175192	7.70560474264068	7.59099117246449	7.93991413925294	7.80785076326008	7.34949797622052	7.85664961918841	10.2686238696049	7.73131903102506	8.00348418089988	9.27706417782758	10.8804880961255	9.87555124557823	10.0683523917338	10.1739768859494	7.79553969087206	10.5946147934687	10.5541216267705	10.0861614421075	10.9707652371053	10.0221486177079	8.07673544509987	10.5100322521112	11.2235353767482	10.280679149128	10.1982436640055	10.8045247231526	10.7810539281376	9.9579697198567	11.421190156419	11.3859465014885	8.58099339151994	10.7194127800914	10.912561549811	10.5045131396116	10.4160406265694	10.6419451570703	8.3062850277707	11.4508205008005	10.7970518989399	10.7975439981561	8.21726465018074	11.0456238478412	7.13603754202911	10.1700364553477	11.3624890664023	11.7524922942837	10.6271499050521	8.59694632024972	8.83048351645765	8.70454001790255	9.05537734652658	8.0874416249908	9.6906859693871	9.65531783614144	9.74747635683792	8.11985933087103	10.0199617784955	11.3126651735584	11.5492956664174	10.9987927877312
LY6D	10.3742624699442	11.9498686489589	10.0406582256831	10.2759766378117	10.1525637194889	9.89418417196616	9.71995346649731	8.46946274101509	10.5745755526645	9.56583133586475	9.54906265857043	9.51682478055053	8.6340341448256	11.13956222373	10.7106583690927	10.2585919432825	10.1595673803685	8.42728769890423	10.8877948370068	10.29738575178	8.85436350746337	10.3505536012585	8.97819562968165	9.0896358545256	9.87623298395865	10.1946694530138	9.7206222000105	8.04209709503919	8.79806347925852	7.93379686172069	8.74657814092774	10.3654618054567	9.33589945134364	9.96187216709021	8.25575563710782	8.38349262408182	9.1276900207634	8.06255888486675	8.90854273731734	7.71851917682278	9.70958013836272	8.34993137336011	9.07621167607477	8.48695566000674	10.1200706550182	9.80288305062765	9.28192770937119	8.6834332928354	8.61497112491295	9.91908528791379	10.2267987062074	8.70228006083246	8.82490147696488	9.10695807354237	9.6713553000261	9.13632983209411	9.83141651074844	9.6140030448649	8.46094729140651	8.70797335470132	8.91666920987654	8.44520526076781	10.4762956077598	10.7175479112525	8.72156747577987	8.75524813084698	8.17772847586766	8.64235500618135	9.95683786194607	9.98732228724697	10.2146408982014	9.21164985306546	8.84055135391203	10.2887495928856	8.25995035676047	10.2903668032929	9.56920814858215	10.2321582680107	9.56649553426417	9.93527704201171	9.7163942193778	9.41310110107805	10.0061437137128	10.5672830409216	9.15978053493237	10.140140844017	10.768692983634	8.29897900099797	9.5350109231047	9.44720310133292	8.9186366805959	8.7670952746858	9.02229290191804	9.12149207487649	9.11256200685059	8.69533270472867	8.48081443090003	8.24234050304815	8.25911709702346	8.62335844111332	8.54729172494379	9.20580546522216	8.94368695159709	9.13753426266339	9.05411044782962	8.59804133086643	8.74751831587053	9.29537865385998	8.59246077481516	8.74182087518828	8.81030813407921	9.20347281089245	9.1276900207634	9.2772757748213	9.1027316078489	8.94545846809926	8.91742578790986	9.04209709503919	9.02976206469691	9.46233253378409	10.2679956961622	8.87657219765751	9.76911548901257	8.79683457600746	10.0774419647375	9.56280717839295	9.43552442157579	9.46273128609147	9.16367231621371	10.3958125797934	10.5470959987935	10.0149201300744	10.5686107469345	9.38770071901754	9.0406239820055	8.92319375877504	10.424396219704	10.1871899774305	9.9929921353703	8.94648524426078	9.25982798717604	9.22767129178693	10.4985031973996	10.2367257937783	8.94785606486021	10.2720348567727	10.1196985482095	9.98222497807156	9.15478773620521	9.76352942604888	9.76328541281532	10.5068847420293	10.0656665481062	9.99807841485184	9.48793647817866	10.5488373176693	8.72530149281342	10.1326333896143	9.87916508312802	9.79571500650173	10.1955530712644	9.90894047063187	9.60986020901088	9.27008737649206	9.45844762743792	9.32128099122634	9.88458113259109	9.65068199807142	10.1363426504783	9.56867439290521	9.92404791014255	10.1712255957047	10.1817610177907	10.0658644247486
HLA-B	10.3417556392942	10.6235038531077	10.1287393276299	10.2497202764811	10.4663375405856	10.2343779707646	9.37754350502608	9.41077144376719	10.5554586189664	9.71068247366884	9.71464907233177	9.65356703588141	9.12092212024918	10.277862735875	10.4983107125963	10.6689753714189	10.3329640966637	9.36127708583738	10.5884972781384	10.3379318140058	9.61020728452053	9.42191123506207	9.92742539187978	9.86661748168233	10.1001511297092	10.2966547090407	9.87034468201313	9.3862462056641	9.54474810888158	9.2371669302695	9.45018024716475	9.7926016093307	9.51131978032085	10.4937223789983	9.23531540419995	9.32313359398232	9.61521028416012	9.13894242706733	9.64727313077893	9.54382643739059	9.94096688360696	9.31180733829963	9.70986096933687	9.59386167277779	10.2445969310688	10.1899122542865	9.53148868386583	9.78515817739998	9.61945703032021	10.2146748931311	9.24752644542759	9.67989877218849	9.63960661037992	9.6489920485197	10.0366544307685	9.33573647065124	9.88798061042436	9.9330030720191	9.51857251197893	9.85424973019043	9.67921440802801	9.10150826181559	10.0603284569405	10.136623344537	9.17960310672413	9.54081385814426	9.59787564283285	9.42935024618578	9.47880399301959	10.5805713845003	10.0651818375963	9.31029694455376	10.0508050385496	10.2272356667509	9.38288984701323	9.50864058826216	9.6614859669791	10.0151209077616	9.71463705318552	9.95363482988431	10.0116242215328	9.84971471934014	10.5014003304076	9.6609603388619	9.90163925790899	10.4349419588452	10.2439867583709	9.4241662888181	8.90342396588874	9.85080411027687	8.91247023530837	9.75054956227497	9.76264281320808	9.54647779260012	9.79539195468131	9.51479688592559	9.0889578017228	9.1133462820514	8.90720615063614	9.49885319462584	9.46573984428245	9.44865527903007	10.0455276104065	9.3212742255435	9.89447068672577	9.68238719004346	9.81379241213483	9.78649834938757	9.65274998498412	9.31408016748763	9.96127459239836	9.89404923260883	9.70287567635117	10.0471689104069	9.50917920064802	9.31005149819795	9.71758046866136	9.48999442969096	10.4194630469071	9.75251780060521	10.2455776620496	9.66917384882397	9.68567564412165	9.61821112018202	10.2057688174368	10.4786209950223	10.396372518552	9.81351987945124	9.42933141391807	9.88104205361597	9.74012647764851	10.3056160489163	10.143281162986	9.90527718150761	9.34997116861159	10.3017373861146	10.3048589423467	10.545122792228	9.97390970161477	10.1315406131113	10.1085074684213	9.68300511426399	10.3728552680316	10.044302581826	9.84130959325391	10.1143657234439	9.87246865632094	10.1658127251237	9.53974430237033	9.48330792371173	9.85136177259179	9.33865171227229	9.97631637386394	10.2949607070288	10.2427596848214	9.92753946813894	9.82253418555275	10.2144854826064	10.3235322010017	9.22688899815934	10.330828387118	10.161218820066	9.80007804134108	9.40416869922009	9.27203719030368	9.57921975470449	9.80550205942246	9.35344680428663	10.3718387061104	9.86823609964178	9.93115412161802	10.0651387443354	10.0790780518333	9.81418348673873
RPL3	10.3204632414175	11.0644753497107	10.4961057782631	10.2058103515232	10.3651063407564	9.20370037399962	10.0861700689022	10.653090031128	10.5252036553813	10.882620125	9.1177288034994	9.70705019659879	9.49072053704084	10.582508961116	10.6037542904152	10.2710894662656	10.4356775525176	11.076641260867	10.2950571670447	10.2766885748651	10.9463017360608	10.0160839732476	10.9079406756868	9.44172415213955	9.90495668977326	10.1655024809551	10.0706335134171	10.3093637987737	10.7418225601653	10.591800947745	10.6096450910536	10.1683624883184	10.7066384674507	10.2504571293201	10.1817374175617	10.7923453811797	10.9792851349282	10.4356285940521	10.6649263255416	10.5083890349228	9.98207235079767	10.7227887504018	10.5268982480739	10.8637619423369	10.0888928932389	10.2168016251611	10.7826559171674	10.7231591985756	10.7002333563758	10.292887555252	9.51177044030893	10.8865707231401	10.9671224848311	10.1770569498928	10.5158742519363	10.1943887478937	10.1582322409283	10.3133274909223	10.7272270117219	10.9757928092969	10.6941428164689	10.6922885700074	10.3571285906685	10.1779837979693	10.7657767222502	10.6932247046747	10.7428778116464	10.7911889415034	10.3988740629326	10.5357876174019	10.6911162378784	10.1396101845076	10.2961809102149	9.90735639067969	10.6807419057065	10.6490998621146	10.6745621651665	10.1225316619865	10.2045356877489	10.4135126357375	10.158145123683	10.2115707693822	10.5757821966427	10.5599659035175	9.74958789845832	10.4401798306431	10.3929667041083	10.8048755759598	10.3446554271109	10.5203063410826	10.8405419127364	10.6884085597277	11.1238381745366	10.8351551013175	11.3469009484144	10.8680825016039	10.6702278024381	10.9806844135176	10.664830352333	10.8267280185644	10.8025753318545	10.6414782927918	10.6102728133442	11.0693853180013	10.9536653823725	11.3271731148462	11.2761226600776	11.4780273555695	10.657530148429	11.1003962436602	10.5622452867084	11.0000824172356	10.9522381815495	11.254450549604	11.0528709577921	11.2176748243808	11.0604183077571	10.8725417614669	11.1155092962198	10.7556954522724	10.8195588213815	10.7344200361739	11.1818175325594	9.40808555537996	10.1700326986147	10.213536841741	10.7866077962491	9.91521014767875	10.9054983244282	10.0872493384112	10.495743123763	10.4298648996696	10.1672550493476	10.5082077704861	10.6237306299831	10.3967877820763	10.1575957851107	10.1029703805847	9.68503432638444	10.1196739105733	10.1582739038383	10.0819387439089	10.264305361732	9.86800145082193	10.2700862081491	10.2606032113215	10.3298064269619	10.0498880188693	10.1754522449655	9.92869009682289	10.9798845837543	10.0812251013172	10.1147964585101	10.1633565791619	11.2945954785342	9.73972661315892	11.3861033688135	9.86669011128148	9.41532981265238	9.01964354281654	10.2676762405162	10.8991794076388	10.919959745628	10.876623609968	10.7834648395622	11.0153976284283	11.1195144041176	11.0837286194514	11.2129346595869	11.0395174738694	11.0152840190606	10.2394469726782	9.8077171604885	10.1151360109093
ITGB4	5.72189211116905	6.68473459658636	5.78758917982879	6.31954568203834	6.05235067924417	4.98043665652367	5.13101321308385	5.46693702802156	6.08775983612798	6.0227894622639	5.11574076263314	4.80095165486788	4.62626389993686	5.74238354811126	5.51112010085101	5.469495301982	5.75017770559306	4.93927360092017	5.93929711194141	5.50148691572694	5.84016106714085	5.62099687503433	5.90274893059778	5.06307144984268	5.06557231159362	5.64151712865701	5.25750099080776	4.94560770318137	5.40877978292586	5.44436890379204	5.72227474540333	6.29495152002423	5.66214852005129	5.30819338795763	5.2293956531274	5.6347384599158	5.57830475382731	5.13237119873254	5.01136145337144	4.79877634690891	5.81013458296702	4.80343371146442	5.54423807415168	5.91979293941261	5.67047213886299	6.22539062468305	5.53116309014654	5.74800495148818	5.25618037698142	5.09059941248393	4.77647251272663	5.48252564076792	5.32012359804061	5.90662607726943	5.27075317806869	5.18844048897516	5.84717012566021	5.8297988312791	5.66155009831818	5.87899502472684	5.60503497357144	5.81818590116784	5.06828386201448	5.39653628364881	5.19207577735372	5.92314918047231	5.60990267485939	5.57757988767055	6.31055825357241	6.09769506373552	5.84292856279266	5.05588975819628	5.21746339020567	5.78962493125997	6.05682193483046	5.96009463238559	5.26070317197318	5.64607623114426	6.00117171377643	6.01339526002912	5.73191635282861	5.97050858077913	5.89750667022495	6.19955456900538	4.92443248449565	5.90652987675656	5.7108615236276	5.92398108175045	5.20351441113076	6.08236196955747	5.76062016107245	5.57270780464226	5.82476785314329	5.60673831741759	5.73240488678496	5.48899694078528	5.30556931137354	5.62032247868161	5.89418720416628	5.86225300091811	5.87617311443746	5.7164971119899	6.32371232623487	5.99009261517931	5.59770993576844	6.07214868614029	6.26185045938861	6.19164160514275	5.72571389443532	5.93534187574829	6.02214584287018	6.1613233896149	5.89433274227769	6.09451056123034	5.98898001143337	6.20562710390717	6.2886723179366	6.0462946014151	5.8417970470731	5.68669660832919	6.02076886509457	5.89231816068745	6.02063553940722	5.0104665645043	5.81613887157268	5.63720448190229	5.81113703468603	5.62284252184413	5.92310162876444	5.12465899041952	5.68745267177958	5.497963576638	5.58198386942881	5.69796837458676	6.0116074505268	5.87838203533104	5.74733368699831	5.69738463076402	5.53981020372633	6.08402173187847	5.66726769249705	5.6868926628288	5.81769999456849	6.28815550740506	5.35205225634249	5.95170434703534	5.97191136555693	5.33435374320532	5.29942784088365	5.35748162753371	6.16376035805039	5.65975334234416	5.81885056089543	5.82196526586905	5.76072659964644	5.98591022864336	5.45216709573976	5.66607484262069	5.53841400208742	6.21662946801822	5.7724663417462	6.39187080519077	6.0503928599799	6.10488176134365	5.89358063728597	6.07182701261313	6.41629930547988	6.54087971066288	6.72529126648203	5.60243906374162	6.14997061832494	5.80441501372993	6.15325814290939	5.55737945417213
NDUFS3	5.72145469060034	5.45394551746448	5.74044190433723	5.88088139723765	5.77185917463098	5.26933242973416	5.82963395112093	5.64934241324873	6.01796643493484	5.9086688231439	4.87479696589866	5.29038753976388	5.37646404091287	6.0389189892923	5.97659276223859	5.97764627572151	5.61553400582908	6.36150519794804	6.04203141200333	5.98961589006449	5.87889696392435	5.65966772669461	5.54902221535933	4.99326676320546	5.5245652210772	5.73790304130546	5.82410591459491	5.21062264439691	5.35191096110308	5.40394936423287	5.40932304300887	5.56939994847322	5.53981020372633	5.72685845799587	5.38942914345393	5.55722626442917	5.56504875003326	5.71581102259011	5.50112063427539	5.83073702112196	5.47566858928271	5.67485607298	5.52719547712187	5.74125124017061	5.69819069107236	5.68299458368168	5.87899502472684	5.68291033625599	5.62941490961077	5.71064115129168	5.23519092704256	5.69019357782486	6.08672008645982	5.68792850853405	5.8165485099189	5.47974793436622	5.34978987024187	5.76157782565636	5.58312790979664	5.76598551813383	5.52941493625332	5.4243846715381	5.78939018341555	5.95749676929931	5.66510847935065	5.55860438688641	5.63025984326686	5.78993786898019	5.74553315648604	5.53297144775649	5.85019934199064	5.37507419466402	5.56419522860148	5.56056211851471	5.62626389993686	5.48487927203167	5.75248100445637	5.47923056120634	5.67810008247499	5.58279683350304	5.52164754736413	5.63526102825443	5.75899599905584	5.57076649652761	5.4736570502307	5.51519520095097	5.77367990992383	5.78826808286684	5.55884924867393	5.45134300934942	5.74539869838917	5.60718233743881	5.95877309020303	5.78395423023311	5.92390979472	5.77080262280442	5.65271593115289	5.79092839084601	5.70276834520663	5.71020030560817	5.62784026504398	5.72860081064319	5.57851610453739	5.89231816068745	5.57158580446983	5.65838288188166	5.67347162359194	5.605257262939	5.73047693031733	5.83240903565024	5.64284594962078	5.56891375261264	5.65698252605717	5.94920807187321	5.67905778549329	5.88310757127804	5.51963625284321	5.57525181368661	5.58336864484355	5.44403753922609	6.28677028069222	5.64702663265485	5.98112198979431	5.06686416170014	5.39090838976554	5.71380577216523	5.7198953011051	5.74265301430321	5.7867009012221	5.86354205117958	5.72612277138275	5.56077608432516	5.37145431570508	5.58739499676088	5.53745138765307	5.4085080761515	5.51440635157112	5.61061148530951	5.2884323932134	5.32117048109987	5.51279576011628	5.55927765682565	5.63618957152566	5.4877435830197	5.69766263347052	5.72936242873711	5.74582892019604	5.61356111942748	5.63995564505617	5.45292483969571	5.60635338949487	5.55274593674845	5.51093028088132	5.49994153220269	5.75753002150184	5.55179284086263	6.11009175192513	5.67570303981959	5.14445431392619	4.79420789531891	5.83544410636704	5.59287558236442	5.5170866814783	5.49089097889429	5.66596118641542	5.81706039434127	5.64434662271975	5.54008928198252	5.68580001974489	5.70415265036656	5.57485839129278	5.50134359927713	5.71320090315899	5.51547908117025
